time,CHD_L01,CHD_L06,CHD_L11,CHD_L13
33479.50,-17.7151,-42.6663,-42.6663,-44.7426
33480.50,-17.7154,-42.6434,-42.6434,-44.7143
33481.50,-17.7161,-42.6090,-42.6090,-44.6911
33482.50,-17.7164,-42.5669,-42.5669,-44.6716
33483.50,-17.7170,-42.5300,-42.5300,-44.6518
33484.50,-17.7173,-42.5002,-42.5002,-44.6356
33485.50,-17.7179,-42.4804,-42.4804,-44.6332
33486.50,-17.7182,-42.4676,-42.4676,-44.6289
33487.50,-17.7185,-42.4484,-42.4484,-44.6051
33488.50,-17.7191,-42.4267,-42.4267,-44.5780
33489.50,-17.7194,-42.4164,-42.4164,-44.5707
33490.50,-17.7200,-42.4069,-42.4069,-44.5591
33491.50,-17.7203,-42.4285,-42.4285,-44.5475
33492.50,-17.7209,-42.4642,-42.4642,-44.5360
33493.50,-17.7212,-42.4017,-42.4017,-44.5244
33494.50,-17.7215,-42.3792,-42.3792,-44.5128
33495.50,-17.7221,-42.3572,-42.3572,-44.5012
33496.50,-17.7225,-42.3536,-42.3536,-44.4896
33497.50,-17.7231,-42.3618,-42.3618,-44.4780
33498.50,-17.7234,-42.3917,-42.3917,-44.4662
33499.50,-17.7240,-42.3514,-42.3514,-44.4546
33500.50,-17.7243,-42.3715,-42.3715,-44.4430
33501.50,-17.7246,-42.4624,-42.4624,-44.4314
33502.50,-17.7252,-42.4484,-42.4484,-44.4198
33503.50,-17.7255,-42.4048,-42.4048,-44.4082
33504.50,-17.7261,-42.3764,-42.3764,-44.3967
33505.50,-17.7264,-42.3636,-42.3636,-44.3851
33506.50,-17.7270,-42.3435,-42.3435,-44.3735
33507.50,-17.7273,-42.3380,-42.3380,-44.3482
33508.50,-17.7276,-42.3673,-42.3673,-44.3299
33509.50,-17.7282,-42.3423,-42.3423,-44.3223
33510.50,-17.7285,-42.3280,-42.3280,-44.3320
33511.50,-17.7292,-42.3225,-42.3225,-44.3302
33512.50,-17.7295,-42.3188,-42.3188,-44.3058
33513.50,-17.7301,-42.3185,-42.3185,-44.2757
33514.50,-17.7304,-42.3109,-42.3109,-44.2677
33515.50,-17.7307,-42.3146,-42.3146,-44.2598
33516.50,-17.7313,-42.3161,-42.3161,-44.2522
33517.50,-17.7316,-42.3325,-42.3325,-44.2443
33518.50,-17.7322,-42.3530,-42.3530,-44.2363
33519.50,-17.7325,-42.3837,-42.3837,-44.2284
33520.50,-17.7331,-42.3697,-42.3697,-44.2205
33521.50,-17.7334,-42.3847,-42.3847,-44.2129
33522.50,-17.7337,-42.4087,-42.4087,-44.2049
33523.50,-17.7343,-42.4816,-42.4816,-44.1970
33524.50,-17.7346,-42.5374,-42.5374,-44.1891
33525.50,-17.7353,-42.5236,-42.5236,-44.1812
33526.50,-17.7356,-42.5236,-42.5236,-44.1735
33527.50,-17.7362,-42.4730,-42.4730,-44.1656
33528.50,-17.7365,-42.5233,-42.5233,-44.1577
33529.50,-17.7368,-42.5014,-42.5014,-44.1498
33530.50,-17.7374,-42.4901,-42.4901,-44.1418
33531.50,-17.7377,-42.5057,-42.5057,-44.1342
33532.50,-17.7383,-42.4718,-42.4718,-44.1263
33533.50,-17.7386,-42.4542,-42.4542,-44.1184
33534.50,-17.7392,-42.4453,-42.4453,-44.1104
33535.50,-17.7395,-42.4295,-42.4295,-44.1025
33536.50,-17.7398,-42.4115,-42.4115,-44.0949
33537.50,-17.7404,-42.3944,-42.3944,-44.0870
33538.50,-17.7407,-42.3743,-42.3743,-44.0791
33539.50,-17.7414,-42.3700,-42.3700,-44.0711
33540.50,-17.7417,-42.3804,-42.3804,-44.0632
33541.50,-17.7423,-42.3594,-42.3594,-44.0553
33542.50,-17.7426,-42.3755,-42.3755,-44.0477
33543.50,-17.7429,-42.3807,-42.3807,-44.0397
33544.50,-17.7435,-42.3508,-42.3508,-44.0318
33545.50,-17.7438,-42.3115,-42.3115,-44.0239
33546.50,-17.7444,-42.2832,-42.2832,-44.0160
33547.50,-17.7447,-42.2579,-42.2579,-44.0083
33548.50,-17.7453,-42.2268,-42.2268,-44.0004
33549.50,-17.7456,-42.2216,-42.2216,-43.9925
33550.50,-17.7459,-42.2213,-42.2213,-43.9846
33551.50,-17.7465,-42.2167,-42.2167,-43.9766
33552.50,-17.7468,-42.2149,-42.2149,-43.9690
33553.50,-17.7474,-42.2304,-42.2304,-43.9611
33554.50,-17.7478,-42.2213,-42.2213,-43.9532
33555.50,-17.7484,-42.2319,-42.2319,-43.9452
33556.50,-17.7487,-42.2585,-42.2585,-43.9373
33557.50,-17.7490,-42.2768,-42.2768,-43.9297
33558.50,-17.7496,-42.3106,-42.3106,-43.9218
33559.50,-17.7499,-42.3868,-42.3868,-43.9139
33560.50,-17.7505,-42.4682,-42.4682,-43.9059
33561.50,-17.7508,-42.4740,-42.4740,-43.8980
33562.50,-17.7514,-42.4904,-42.4904,-43.8904
33563.50,-17.7517,-42.5142,-42.5142,-43.8825
33564.50,-17.7523,-42.5688,-42.5688,-43.8745
33565.50,-17.7526,-42.6008,-42.6008,-43.8697
33566.50,-17.7532,-42.6770,-42.6770,-43.8648
33567.50,-17.7538,-42.8269,-42.8269,-43.8687
33568.50,-17.7542,-42.9577,-42.9577,-43.8599
33569.50,-17.7548,-43.0510,-43.0510,-43.8404
33570.50,-17.7554,-43.0546,-43.0546,-43.8401
33571.50,-17.7560,-43.1732,-43.1732,-43.8538
33572.50,-17.7563,-43.2857,-43.2857,-43.8508
33573.50,-17.7569,-43.3625,-43.3625,-43.8529
33574.50,-17.7575,-43.4201,-43.4201,-43.8602
33575.50,-17.7578,-43.4896,-43.4896,-43.8815
33576.50,-17.7584,-43.5746,-43.5746,-43.8910
33577.50,-17.7590,-43.6228,-43.6228,-43.8861
33578.50,-17.7593,-43.6161,-43.6161,-43.8922
33579.50,-17.7599,-43.6087,-43.6087,-43.8986
33580.50,-17.7606,-43.6276,-43.6276,-43.9047
33581.50,-17.7609,-43.6545,-43.6545,-43.9111
33582.50,-17.7615,-43.6234,-43.6234,-43.9172
33583.50,-17.7621,-43.5667,-43.5667,-43.9233
33584.50,-17.7624,-43.5228,-43.5228,-43.9297
33585.50,-17.7630,-43.5039,-43.5039,-43.9358
33586.50,-17.7636,-43.4493,-43.4493,-43.9422
33587.50,-17.7642,-43.4716,-43.4716,-43.9483
33588.50,-17.7645,-43.4679,-43.4679,-43.9547
33589.50,-17.7651,-43.5277,-43.5277,-43.9608
33590.50,-17.7657,-43.5420,-43.5420,-43.9669
33591.50,-17.7660,-43.5426,-43.5426,-43.9733
33592.50,-17.7666,-43.6100,-43.6100,-43.9794
33593.50,-17.7673,-43.6286,-43.6286,-43.9858
33594.50,-17.7676,-43.5865,-43.5865,-43.9919
33595.50,-17.7682,-43.6365,-43.6365,-43.9888
33596.50,-17.7688,-43.7063,-43.7063,-43.9849
33597.50,-17.7691,-43.7304,-43.7304,-43.9882
33598.50,-17.7697,-43.7572,-43.7572,-43.9965
33599.50,-17.7703,-43.7810,-43.7810,-44.0105
33600.50,-17.7706,-43.7767,-43.7767,-44.0291
33601.50,-17.7712,-43.8224,-43.8224,-44.0483
33602.50,-17.7718,-43.8002,-43.8002,-44.0522
33603.50,-17.7724,-43.7959,-43.7959,-44.0602
33604.50,-17.7727,-43.8200,-43.8200,-44.0675
33605.50,-17.7734,-43.7672,-43.7672,-44.0961
33606.50,-17.7740,-43.8288,-43.8288,-44.1178
33607.50,-17.7743,-43.9324,-43.9324,-44.1135
33608.50,-17.7749,-44.0035,-44.0035,-44.1123
33609.50,-17.7755,-43.9800,-43.9800,-44.1138
33610.50,-17.7758,-43.9791,-43.9791,-44.1272
33611.50,-17.7764,-43.9602,-43.9602,-44.1415
33612.50,-17.7770,-43.9925,-43.9925,-44.1614
33613.50,-17.7773,-44.0592,-44.0592,-44.1711
33614.50,-17.7779,-44.0928,-44.0928,-44.1729
33615.50,-17.7785,-44.0794,-44.0794,-44.1833
33616.50,-17.7788,-44.1766,-44.1766,-44.1915
33617.50,-17.7795,-44.3028,-44.3028,-44.1900
33618.50,-17.7801,-44.3659,-44.3659,-44.1854
33619.50,-17.7807,-44.3464,-44.3464,-44.1842
33620.50,-17.7810,-44.3628,-44.3628,-44.2001
33621.50,-17.7816,-44.4424,-44.4424,-44.2223
33622.50,-17.7822,-44.4311,-44.4311,-44.2296
33623.50,-17.7825,-44.4402,-44.4402,-44.2336
33624.50,-17.7831,-44.5235,-44.5235,-44.2397
33625.50,-17.7837,-44.5116,-44.5116,-44.2488
33626.50,-17.7840,-44.5088,-44.5088,-44.2680
33627.50,-17.7846,-44.5841,-44.5841,-44.2961
33628.50,-17.7852,-44.6670,-44.6670,-44.3147
33629.50,-17.7855,-44.7685,-44.7685,-44.3205
33630.50,-17.7862,-44.7798,-44.7798,-44.3290
33631.50,-17.7868,-44.8130,-44.8130,-44.3427
33632.50,-17.7871,-44.8478,-44.8478,-44.3519
33633.50,-17.7877,-44.7655,-44.7655,-44.3637
33634.50,-17.7883,-44.6801,-44.6801,-44.3836
33635.50,-17.7889,-44.7109,-44.7109,-44.3997
33636.50,-17.7892,-44.7438,-44.7438,-44.4201
33637.50,-17.7898,-44.7911,-44.7911,-44.4335
33638.50,-17.7904,-44.7633,-44.7633,-44.4430
33639.50,-17.7907,-44.7865,-44.7865,-44.4628
33640.50,-17.7913,-44.7856,-44.7856,-44.4598
33641.50,-17.7919,-44.8353,-44.8353,-44.4530
33642.50,-17.7926,-44.8703,-44.8703,-44.4692
33643.50,-17.7932,-44.8776,-44.8776,-44.4921
33644.50,-17.7938,-44.9005,-44.9005,-44.5076
33645.50,-17.7944,-44.9374,-44.9374,-44.5238
33646.50,-17.7950,-44.9605,-44.9605,-44.5378
33647.50,-17.7956,-45.0431,-45.0431,-44.5506
33648.50,-17.7962,-45.1096,-45.1096,-44.5734
33649.50,-17.7968,-45.1495,-45.1495,-44.5978
33650.50,-17.7974,-45.1660,-45.1660,-44.6097
33651.50,-17.7980,-45.2013,-45.2013,-44.6173
33652.50,-17.7987,-45.2721,-45.2721,-44.6304
33653.50,-17.7993,-45.2836,-45.2836,-44.6493
33654.50,-17.7999,-45.2757,-45.2757,-44.6637
33655.50,-17.8005,-45.3464,-45.3464,-44.6786
33656.50,-17.8011,-45.4156,-45.4156,-44.6963
33657.50,-17.8017,-45.4619,-45.4619,-44.7088
33658.50,-17.8023,-45.4851,-45.4851,-44.7261
33659.50,-17.8029,-45.5071,-45.5071,-44.7411
33660.50,-17.8035,-45.5183,-45.5183,-44.7499
33661.50,-17.8041,-45.5080,-45.5080,-44.7685
33662.50,-17.8047,-45.5577,-45.5577,-44.7865
33663.50,-17.8051,-45.5808,-45.5808,-44.8060
33664.50,-17.8057,-45.6229,-45.6229,-44.8167
33665.50,-17.8063,-45.6592,-45.6592,-44.8301
33666.50,-17.8069,-45.6607,-45.6607,-44.8441
33667.50,-17.8075,-45.6668,-45.6668,-44.8664
33668.50,-17.8081,-45.6387,-45.6387,-44.8758
33669.50,-17.8087,-45.6909,-45.6909,-44.8853
33670.50,-17.8093,-45.7152,-45.7152,-44.8901
33671.50,-17.8099,-45.7366,-45.7366,-44.8965
33672.50,-17.8105,-45.7661,-45.7661,-44.9179
33673.50,-17.8112,-45.8387,-45.8387,-44.9343
33674.50,-17.8118,-45.8783,-45.8783,-44.9395
33675.50,-17.8124,-45.8381,-45.8381,-44.9465
33676.50,-17.8130,-45.8737,-45.8737,-44.9618
33677.50,-17.8136,-45.8731,-45.8731,-44.9822
33678.50,-17.8142,-45.8667,-45.8667,-45.0053
33679.50,-17.8148,-45.8786,-45.8786,-45.0145
33680.50,-17.8154,-45.8710,-45.8710,-45.0230
33681.50,-17.8160,-45.9161,-45.9161,-45.0398
33682.50,-17.8166,-45.9246,-45.9246,-45.0633
33683.50,-17.8172,-46.0133,-46.0133,-45.0825
33684.50,-17.8179,-46.0322,-46.0322,-45.0910
33685.50,-17.8185,-45.9966,-45.9966,-45.1020
33686.50,-17.8191,-45.9819,-45.9819,-45.1251
33687.50,-17.8197,-45.9935,-45.9935,-45.1504
33688.50,-17.8203,-45.9771,-45.9771,-45.1629
33689.50,-17.8209,-45.9405,-45.9405,-45.1788
33690.50,-17.8215,-45.9164,-45.9164,-45.2026
33691.50,-17.8221,-45.9262,-45.9262,-45.2129
33692.50,-17.8227,-45.9039,-45.9039,-45.2160
33693.50,-17.8233,-45.9042,-45.9042,-45.2336
33694.50,-17.8240,-45.9685,-45.9685,-45.2550
33695.50,-17.8246,-45.9862,-45.9862,-45.2629
33696.50,-17.8252,-45.9835,-45.9835,-45.2717
33697.50,-17.8258,-46.0685,-46.0685,-45.2791
33698.50,-17.8264,-46.1173,-46.1173,-45.2876
33699.50,-17.8270,-46.1560,-46.1560,-45.2879
33700.50,-17.8276,-46.1618,-46.1618,-45.3004
33701.50,-17.8282,-46.1959,-46.1959,-45.3196
33702.50,-17.8288,-46.2047,-46.2047,-45.3272
33703.50,-17.8294,-46.1356,-46.1356,-45.3385
33704.50,-17.8300,-46.1572,-46.1572,-45.3543
33705.50,-17.8307,-46.1758,-46.1758,-45.3690
33706.50,-17.8313,-46.1804,-46.1804,-45.3763
33707.50,-17.8319,-46.2419,-46.2419,-45.3781
33708.50,-17.8325,-46.2745,-46.2745,-45.3879
33709.50,-17.8328,-46.2880,-46.2880,-45.4095
33710.50,-17.8334,-46.2489,-46.2489,-45.4263
33711.50,-17.8340,-46.2803,-46.2803,-45.4339
33712.50,-17.8346,-46.3044,-46.3044,-45.4293
33713.50,-17.8352,-46.1770,-46.1770,-45.4324
33714.50,-17.8358,-46.2020,-46.2020,-45.4537
33715.50,-17.8364,-46.2032,-46.2032,-45.4638
33716.50,-17.8371,-46.0621,-46.0621,-45.4775
33717.50,-17.8377,-45.9448,-45.9448,-45.4854
33718.50,-17.8383,-45.9060,-45.9060,-45.4897
33719.50,-17.8389,-45.8579,-45.8579,-45.4973
33720.50,-17.8395,-45.8253,-45.8253,-45.4912
33721.50,-17.8401,-45.7963,-45.7963,-45.4885
33722.50,-17.8407,-45.8073,-45.8073,-45.4897
33723.50,-17.8413,-45.8381,-45.8381,-45.4842
33724.50,-17.8419,-45.8137,-45.8137,-45.4751
33725.50,-17.8425,-45.7960,-45.7960,-45.4653
33726.50,-17.8432,-45.8414,-45.8414,-45.4638
33727.50,-17.8438,-45.8003,-45.8003,-45.4723
33728.50,-17.8444,-45.8201,-45.8201,-45.4766
33729.50,-17.8450,-45.8109,-45.8109,-45.4741
33730.50,-17.8456,-45.8219,-45.8219,-45.4717
33731.50,-17.8462,-45.8228,-45.8228,-45.4726
33732.50,-17.8468,-45.8256,-45.8256,-45.4738
33733.50,-17.8474,-45.8225,-45.8225,-45.4751
33734.50,-17.8480,-45.7872,-45.7872,-45.4799
33735.50,-17.8483,-45.8122,-45.8122,-45.4882
33736.50,-17.8489,-45.8643,-45.8643,-45.4815
33737.50,-17.8496,-45.8515,-45.8515,-45.4696
33738.50,-17.8502,-45.7908,-45.7908,-45.4644
33739.50,-17.8508,-45.7341,-45.7341,-45.4714
33740.50,-17.8514,-45.6799,-45.6799,-45.4946
33741.50,-17.8517,-45.6686,-45.6686,-45.5113
33742.50,-17.8523,-45.6393,-45.6393,-45.4988
33743.50,-17.8529,-45.6241,-45.6241,-45.4903
33744.50,-17.8535,-45.5497,-45.5497,-45.4906
33745.50,-17.8541,-45.5223,-45.5223,-45.4900
33746.50,-17.8547,-45.5954,-45.5954,-45.4833
33747.50,-17.8550,-45.6451,-45.6451,-45.4757
33748.50,-17.8557,-45.6296,-45.6296,-45.4744
33749.50,-17.8563,-45.6467,-45.6467,-45.4754
33750.50,-17.8569,-45.6948,-45.6948,-45.4723
33751.50,-17.8575,-45.6991,-45.6991,-45.4686
33752.50,-17.8581,-45.6704,-45.6704,-45.4738
33753.50,-17.8584,-45.6796,-45.6796,-45.4732
33754.50,-17.8590,-45.6281,-45.6281,-45.4851
33755.50,-17.8596,-45.6067,-45.6067,-45.4833
33756.50,-17.8602,-45.5653,-45.5653,-45.4833
33757.50,-17.8608,-45.5601,-45.5601,-45.4815
33758.50,-17.8614,-45.5869,-45.5869,-45.4912
33759.50,-17.8617,-45.5287,-45.5287,-45.5067
33760.50,-17.8624,-45.4552,-45.4552,-45.5128
33761.50,-17.8630,-45.3169,-45.3169,-45.4997
33762.50,-17.8636,-45.1858,-45.1858,-45.4967
33763.50,-17.8642,-45.1273,-45.1273,-45.5028
33764.50,-17.8648,-45.1187,-45.1187,-45.4982
33765.50,-17.8651,-45.1294,-45.1294,-45.4830
33766.50,-17.8657,-45.1041,-45.1041,-45.4729
33767.50,-17.8663,-45.1578,-45.1578,-45.4598
33768.50,-17.8669,-45.1309,-45.1309,-45.4342
33769.50,-17.8675,-45.0066,-45.0066,-45.4360
33770.50,-17.8681,-44.9566,-44.9566,-45.4446
33771.50,-17.8685,-44.9493,-44.9493,-45.4558
33772.50,-17.8691,-44.9176,-44.9176,-45.4388
33773.50,-17.8697,-44.8590,-44.8590,-45.4241
33774.50,-17.8703,-44.8115,-44.8115,-45.4281
33775.50,-17.8709,-44.7615,-44.7615,-45.4391
33776.50,-17.8715,-44.7012,-44.7012,-45.4238
33777.50,-17.8718,-44.6762,-44.6762,-45.4086
33778.50,-17.8724,-44.6457,-44.6457,-45.3931
33779.50,-17.8730,-44.5789,-44.5789,-45.3778
33780.50,-17.8736,-44.4610,-44.4610,-45.3626
33781.50,-17.8742,-44.3756,-44.3756,-45.3641
33782.50,-17.8749,-44.3436,-44.3436,-45.3522
33783.50,-17.8752,-44.2894,-44.2894,-45.3269
33784.50,-17.8758,-44.1973,-44.1973,-45.3016
33785.50,-17.8764,-44.1354,-44.1354,-45.3089
33786.50,-17.8770,-44.0693,-44.0693,-45.2861
33787.50,-17.8776,-43.9824,-43.9824,-45.2468
33788.50,-17.8782,-43.9422,-43.9422,-45.2346
33789.50,-17.8785,-43.8815,-43.8815,-45.2370
33790.50,-17.8791,-43.8261,-43.8261,-45.2361
33791.50,-17.8797,-43.7651,-43.7651,-45.1998
33792.50,-17.8803,-43.7051,-43.7051,-45.1687
33793.50,-17.8806,-43.6648,-43.6648,-45.1541
33794.50,-17.8813,-43.6395,-43.6395,-45.1337
33795.50,-17.8816,-43.6106,-43.6106,-45.1264
33796.50,-17.8822,-43.5682,-43.5682,-45.1203
33797.50,-17.8825,-43.5216,-43.5216,-45.0944
33798.50,-17.8831,-43.4847,-43.4847,-45.0691
33799.50,-17.8834,-43.4789,-43.4789,-45.0377
33800.50,-17.8840,-43.4743,-43.4743,-45.0133
33801.50,-17.8843,-43.4137,-43.4137,-45.0078
33802.50,-17.8849,-43.3826,-43.3826,-44.9858
33803.50,-17.8852,-43.3704,-43.3704,-44.9654
33804.50,-17.8858,-43.3344,-43.3344,-44.9477
33805.50,-17.8861,-43.3134,-43.3134,-44.9295
33806.50,-17.8867,-43.3152,-43.3152,-44.9118
33807.50,-17.8870,-43.3134,-43.3134,-44.8956
33808.50,-17.8877,-43.3055,-43.3055,-44.8907
33809.50,-17.8880,-43.2698,-43.2698,-44.8661
33810.50,-17.8886,-43.2357,-43.2357,-44.8496
33811.50,-17.8889,-43.2113,-43.2113,-44.8398
33812.50,-17.8895,-43.1963,-43.1963,-44.8316
33813.50,-17.8898,-43.1857,-43.1857,-44.8148
33814.50,-17.8904,-43.1811,-43.1811,-44.8024
33815.50,-17.8907,-43.1436,-43.1436,-44.7731
33816.50,-17.8913,-43.1083,-43.1083,-44.7658
33817.50,-17.8916,-43.1156,-43.1156,-44.7557
33818.50,-17.8922,-43.0683,-43.0683,-44.7411
33819.50,-17.8925,-43.0324,-43.0324,-44.7246
33820.50,-17.8931,-43.0287,-43.0287,-44.7082
33821.50,-17.8934,-43.0065,-43.0065,-44.6917
33822.50,-17.8941,-42.9842,-42.9842,-44.6899
33823.50,-17.8944,-42.9504,-42.9504,-44.6783
33824.50,-17.8950,-42.9278,-42.9278,-44.6887
33825.50,-17.8953,-42.8918,-42.8918,-44.6576
33826.50,-17.8959,-42.9074,-42.9074,-44.6725
33827.50,-17.8962,-42.9723,-42.9723,-44.6393
33828.50,-17.8968,-43.0019,-43.0019,-44.6125
33829.50,-17.8971,-43.0162,-43.0162,-44.5994
33830.50,-17.8977,-43.0519,-43.0519,-44.5835
33831.50,-17.8980,-43.0668,-43.0668,-44.5826
33832.50,-17.8986,-43.0519,-43.0519,-44.5728
33833.50,-17.8989,-43.0503,-43.0503,-44.5756
33834.50,-17.8995,-43.0424,-43.0424,-44.5823
33835.50,-17.8998,-43.0180,-43.0180,-44.5789
33836.50,-17.9005,-42.9638,-42.9638,-44.5725
33837.50,-17.9008,-42.9089,-42.9089,-44.5661
33838.50,-17.9014,-42.8284,-42.8284,-44.5561
33839.50,-17.9017,-42.7779,-42.7779,-44.5536
33840.50,-17.9023,-42.7571,-42.7571,-44.5518
33841.50,-17.9026,-42.7416,-42.7416,-44.5622
33842.50,-17.9032,-42.7388,-42.7388,-44.5579
33843.50,-17.9035,-42.7026,-42.7026,-44.5356
33844.50,-17.9041,-42.6730,-42.6730,-44.5171
33845.50,-17.9044,-42.6325,-42.6325,-44.4960
33846.50,-17.9050,-42.6062,-42.6062,-44.4838
33847.50,-17.9053,-42.6017,-42.6017,-44.4573
33848.50,-17.9059,-42.6322,-42.6322,-44.4488
33849.50,-17.9062,-42.6206,-42.6206,-44.4402
33850.50,-17.9069,-42.5633,-42.5633,-44.4317
33851.50,-17.9072,-42.5718,-42.5718,-44.4232
33852.50,-17.9078,-42.5346,-42.5346,-44.4146
33853.50,-17.9081,-42.4996,-42.4996,-44.4061
33854.50,-17.9087,-42.4993,-42.4993,-44.3976
33855.50,-17.9090,-42.4746,-42.4746,-44.3890
33856.50,-17.9096,-42.4346,-42.4346,-44.3805
33857.50,-17.9099,-42.4228,-42.4228,-44.3720
33858.50,-17.9105,-42.4060,-42.4060,-44.3634
33859.50,-17.9108,-42.3892,-42.3892,-44.3549
33860.50,-17.9114,-42.3734,-42.3734,-44.3464
33861.50,-17.9117,-42.3527,-42.3527,-44.3378
33862.50,-17.9123,-42.3511,-42.3511,-44.3293
33863.50,-17.9126,-42.3322,-42.3322,-44.3208
33864.50,-17.9133,-42.3402,-42.3402,-44.3122
33865.50,-17.9136,-42.3124,-42.3124,-44.3037
33866.50,-17.9142,-42.3106,-42.3106,-44.2952
33867.50,-17.9145,-42.3216,-42.3216,-44.2866
33868.50,-17.9151,-42.3164,-42.3164,-44.2781
33869.50,-17.9154,-42.2789,-42.2789,-44.2696
33870.50,-17.9160,-42.2627,-42.2627,-44.2610
33871.50,-17.9163,-42.2700,-42.2700,-44.2525
33872.50,-17.9169,-42.2761,-42.2761,-44.2440
33873.50,-17.9172,-42.2950,-42.2950,-44.2354
33874.50,-17.9178,-42.3438,-42.3438,-44.2269
33875.50,-17.9184,-42.3904,-42.3904,-44.2183
33876.50,-17.9187,-42.3618,-42.3618,-44.2098
33877.50,-17.9194,-42.3505,-42.3505,-44.2013
33878.50,-17.9200,-42.3240,-42.3240,-44.1927
33879.50,-17.9206,-42.2990,-42.2990,-44.1842
33880.50,-17.9209,-42.2423,-42.2423,-44.1754
33881.50,-17.9215,-42.2060,-42.2060,-44.1668
33882.50,-17.9221,-42.1719,-42.1719,-44.1583
33883.50,-17.9224,-42.1405,-42.1405,-44.1498
33884.50,-17.9230,-42.1365,-42.1365,-44.1412
33885.50,-17.9236,-42.1298,-42.1298,-44.1327
33886.50,-17.9239,-42.1265,-42.1265,-44.1242
33887.50,-17.9245,-42.1167,-42.1167,-44.1156
33888.50,-17.9251,-42.1021,-42.1021,-44.1071
33889.50,-17.9258,-42.0856,-42.0856,-44.0986
33890.50,-17.9261,-42.0942,-42.0942,-44.0900
33891.50,-17.9267,-42.1646,-42.1646,-44.0815
33892.50,-17.9273,-42.1829,-42.1829,-44.0730
33893.50,-17.9276,-42.1893,-42.1893,-44.0644
33894.50,-17.9282,-42.1920,-42.1920,-44.0559
33895.50,-17.9288,-42.1286,-42.1286,-44.0474
33896.50,-17.9291,-42.0792,-42.0792,-44.0388
33897.50,-17.9297,-42.1131,-42.1131,-44.0303
33898.50,-17.9303,-42.1134,-42.1134,-44.0218
33899.50,-17.9309,-42.1286,-42.1286,-44.0132
33900.50,-17.9312,-42.1490,-42.1490,-44.0047
33901.50,-17.9319,-42.1512,-42.1512,-43.9961
33902.50,-17.9325,-42.0820,-42.0820,-43.9876
33903.50,-17.9328,-42.0232,-42.0232,-43.9791
33904.50,-17.9334,-42.0027,-42.0027,-43.9705
33905.50,-17.9340,-42.0024,-42.0024,-43.9620
33906.50,-17.9343,-41.9701,-41.9701,-43.9535
33907.50,-17.9349,-41.9601,-41.9601,-43.9449
33908.50,-17.9355,-41.9784,-41.9784,-43.9364
33909.50,-17.9361,-41.9592,-41.9592,-43.9279
33910.50,-17.9364,-41.9537,-41.9537,-43.9193
33911.50,-17.9370,-41.9387,-41.9387,-43.9108
33912.50,-17.9376,-41.9320,-41.9320,-43.9023
33913.50,-17.9379,-41.9549,-41.9549,-43.8934
33914.50,-17.9386,-41.9814,-41.9814,-43.8773
33915.50,-17.9392,-42.0320,-42.0320,-43.8785
33916.50,-17.9395,-42.0646,-42.0646,-43.8794
33917.50,-17.9401,-42.0917,-42.0917,-43.8742
33918.50,-17.9407,-42.1247,-42.1247,-43.8639
33919.50,-17.9413,-42.1673,-42.1673,-43.8578
33920.50,-17.9416,-42.1765,-42.1765,-43.8529
33921.50,-17.9422,-42.2326,-42.2326,-43.8505
33922.50,-17.9428,-42.2953,-42.2953,-43.8474
33923.50,-17.9431,-42.3353,-42.3353,-43.8450
33924.50,-17.9437,-42.3551,-42.3551,-43.8422
33925.50,-17.9443,-42.3749,-42.3749,-43.8398
33926.50,-17.9447,-42.4154,-42.4154,-43.8370
33927.50,-17.9453,-42.4438,-42.4438,-43.8230
33928.50,-17.9456,-42.5136,-42.5136,-43.8331
33929.50,-17.9462,-42.5883,-42.5883,-43.8376
33930.50,-17.9465,-42.6675,-42.6675,-43.8194
33931.50,-17.9471,-42.7361,-42.7361,-43.8203
33932.50,-17.9477,-42.8190,-42.8190,-43.8337
33933.50,-17.9480,-42.8464,-42.8464,-43.8367
33934.50,-17.9486,-42.8717,-42.8717,-43.8386
33935.50,-17.9489,-42.9379,-42.9379,-43.8422
33936.50,-17.9495,-42.9717,-42.9717,-43.8294
33937.50,-17.9498,-42.9562,-42.9562,-43.8605
33938.50,-17.9504,-42.9647,-42.9647,-43.8514
33939.50,-17.9511,-42.9882,-42.9882,-43.8587
33940.50,-17.9514,-43.0473,-43.0473,-43.8693
33941.50,-17.9520,-43.0842,-43.0842,-43.8879
33942.50,-17.9523,-43.1009,-43.1009,-43.8904
33943.50,-17.9529,-43.1835,-43.1835,-43.8886
33944.50,-17.9532,-43.2424,-43.2424,-43.8922
33945.50,-17.9538,-43.2762,-43.2762,-43.8925
33946.50,-17.9544,-43.3396,-43.3396,-43.8956
33947.50,-17.9547,-43.3817,-43.3817,-43.8886
33948.50,-17.9553,-43.3765,-43.3765,-43.8840
33949.50,-17.9556,-43.3033,-43.3033,-43.8913
33950.50,-17.9562,-43.2683,-43.2683,-43.8956
33951.50,-17.9565,-43.2543,-43.2543,-43.9382
33952.50,-17.9572,-43.3378,-43.3378,-43.9486
33953.50,-17.9575,-43.4347,-43.4347,-43.9416
33954.50,-17.9581,-43.4698,-43.4698,-43.9425
33955.50,-17.9587,-43.5094,-43.5094,-43.9474
33956.50,-17.9590,-43.5801,-43.5801,-43.9565
33957.50,-17.9596,-43.5027,-43.5027,-43.9672
33958.50,-17.9599,-43.4060,-43.4060,-43.9940
33959.50,-17.9605,-43.5005,-43.5005,-44.0153
